,pt_y1,eta_y1,phi_y1,e_y1,pt_y2,eta_y2,phi_y2,e_y2,myy,label
282,60.7764,-2.44756,2.1228,353.921,49.1815,-1.1779,-1.23242,87.4318,131.613,1
283,41.9324,-1.78782,-2.64181,128.81,30.6194,0.995352,0.640644,47.0814,152.917,0
284,67.2702,0.769379,-2.6041,88.1821,64.7359,1.26524,0.163569,123.843,133.829,0
285,66.3285,1.22696,1.85271,122.841,41.2155,1.71643,-0.857516,118.378,105.368,0
286,71.5367,1.61523,1.62492,186.994,30.2268,-0.612714,-1.2948,36.0804,156.588,0
287,92.0542,-1.30689,2.64683,182.512,53.8695,-1.08798,0.48772,89.0242,125.142,1
288,58.5193,1.16955,-1.51784,103.317,31.2315,-1.26989,1.07696,59.9853,155.687,0
289,39.1833,-0.583676,-2.76981,46.0494,37.2721,1.92479,3.0138,130.445,124.491,1
290,65.4631,-1.55667,0.284883,162.147,29.3238,-0.0483337,-2.67776,29.3581,113.481,0
291,60.8862,0.306755,-1.34753,63.7734,41.8958,2.13945,-2.63017,180.414,122.078,1
292,68.2632,2.23291,-1.3604,322.004,59.6905,2.0311,1.58003,231.411,127.675,1
293,61.7715,1.35792,3.13219,128.03,41.5271,0.0497043,0.029116,41.5784,123.734,1
294,93.4198,-0.125595,1.06057,94.1576,38.4153,-0.0775242,-2.258,38.5308,119.378,0
295,91.4438,-0.678094,2.65809,113.285,40.266,-1.08771,-0.762413,66.5288,122.761,1
296,87.9428,-0.157687,2.79518,89.0384,37.3164,0.565427,-0.108135,43.4422,121.381,1
297,76.7043,-1.79994,0.293732,238.344,46.5141,-1.18936,-3.09111,83.4785,124.231,1
298,101.352,0.703589,-1.44346,127.49,46.1743,0.709028,1.1422,58.2751,131.568,1
299,83.2625,-0.360281,0.741085,88.725,37.5894,1.30249,-1.88008,74.2447,150.102,0
300,69.728,-0.0516819,0.606092,69.8212,46.9488,0.253445,-1.92593,48.4647,110.555,0
301,87.9026,0.378436,-0.537562,94.2725,43.7772,-0.047587,2.97163,43.8268,124.85,1
302,43.9355,1.68976,2.50467,123.079,28.7436,-0.357451,-0.388733,30.5995,111.328,0
303,52.9942,0.115976,3.09486,53.351,46.2339,-1.3121,-0.213682,92.0796,125.053,1
304,36.9413,-1.34806,-2.09833,75.9087,35.6325,0.607835,0.951473,42.4202,110.065,0
305,66.1936,-0.125281,1.81065,66.7138,58.6585,0.298038,-1.60062,61.2831,126.32,1
306,75.9775,0.0106209,-2.92103,75.9818,52.9529,0.255829,0.0871253,54.6953,127.532,1
307,70.8884,0.662558,0.875466,87.0254,53.9641,0.941906,-2.32207,79.7251,124.861,1
308,65.3678,1.07677,-3.12805,107.069,47.5105,-0.0484837,-0.443644,47.5663,127.082,1
309,72.669,0.850547,-0.137309,100.578,50.3582,1.12714,3.11628,85.8799,121.958,1
310,70.4539,-0.29616,0.209265,73.5664,61.6707,0.137032,-2.94077,62.2506,134.936,0
311,54.7887,1.7344,-0.510056,160.039,27.2427,-0.384498,1.48734,29.2814,117.626,0
312,68.9159,0.324836,2.04906,72.5839,58.9839,-0.359949,-2.01443,62.8464,122.575,1
313,47.9722,2.35618,0.685831,255.34,45.4449,0.796473,-2.46823,60.6376,123.247,1
314,47.6468,-1.24157,-2.23286,89.337,25.7066,0.797875,1.2867,34.3325,108.861,0
315,40.3833,-0.416718,-2.7776,43.9407,32.1176,1.53114,0.235779,77.7205,108.878,0
316,48.6886,0.30171,-3.0889,50.9215,47.6611,-0.788065,-0.0550249,63.2429,110.883,0
317,53.08,-1.71346,1.97293,152.031,47.1914,-0.22819,-0.961357,48.4254,128.577,1
318,126.873,-1.66367,1.85715,346.879,41.5277,-1.80524,-0.132888,129.688,122.2,1
319,64.2032,-0.400632,-1.81455,69.425,56.6101,-1.37567,1.23752,119.175,135.082,0
320,44.8209,0.202484,0.0848611,45.7429,41.1958,-1.55435,3.01947,101.822,120.959,0
321,50.7387,-1.27012,2.83631,97.4708,42.7825,0.0186052,0.174866,42.7899,111.016,0
322,56.6751,1.09089,2.20333,93.878,30.1544,-1.21149,-1.11292,55.1257,143.609,0
323,84.7144,1.55471,-1.08117,209.456,52.2303,0.804991,1.98559,70.0871,142.406,0
324,37.221,-1.02698,2.16888,58.6363,36.9687,1.10222,-0.499274,61.793,119.091,0
325,62.9577,-2.31582,2.44905,322.089,60.2394,-2.27106,-0.601188,294.959,123.069,1
326,65.3155,0.31504,-2.05307,68.5836,56.0208,1.29419,0.915108,109.861,135.365,0
327,64.7405,1.38755,1.43142,137.726,49.4008,2.06366,-1.83797,197.646,119.412,1
328,73.8839,-1.9926,-1.21461,275.991,55.808,-1.43123,2.54043,123.415,127.764,1
329,134.445,1.59286,-1.93953,344.255,40.3211,1.2228,1.71452,74.4144,145.059,0
330,39.7941,0.954026,-0.335633,59.3196,33.553,-1.57519,1.85121,84.5305,135.639,0
331,104.222,-1.91451,0.572745,361.183,37.9733,-1.72256,-2.28708,109.695,125.159,1
332,57.1295,-0.551012,-3.06624,66.0238,56.6109,0.498735,0.208589,63.7986,129.548,1
333,83.0907,1.22047,-2.80119,153.047,50.7749,0.473466,1.42611,56.5731,121.812,1
334,60.4092,0.269482,-0.721111,62.616,55.3138,-0.487502,2.81122,62.0179,121.943,1
335,50.6476,-1.72359,2.60697,146.449,50.0448,-0.235569,-0.580344,51.4398,129.849,1
336,56.2093,-0.589641,-0.441271,66.2671,30.8956,1.10244,2.61427,51.6508,114.941,0
337,63.8128,-0.907389,0.527572,91.9358,45.7103,-1.10725,-2.49201,76.7134,108.357,0
338,49.0242,-0.600876,1.06738,58.1439,38.0427,-2.41673,-1.75492,214.911,123.725,1
339,44.6194,-1.04204,1.41504,71.117,33.2153,1.58833,-1.26146,84.6959,152.725,0
340,51.82,2.18179,2.17313,232.542,41.1936,1.10577,-0.911255,69.0506,106.071,0
341,42.71,-1.80053,-2.58626,132.787,38.3789,-0.290777,0.441269,40.0129,105.059,0
342,56.804,-0.837986,-0.187282,77.9433,29.4833,1.6004,-2.47332,76.0198,146.719,0
343,57.4435,-0.556838,-2.95963,66.5818,44.8635,-0.0272249,0.107785,44.8802,105.044,0
344,35.7758,0.865341,-0.765611,50.0276,28.3642,-1.54584,2.34686,69.5639,115.893,0
345,67.6184,1.09833,0.964721,112.672,37.0552,0.105911,-1.40535,37.2633,106.21,0
346,41.3081,1.86896,1.25273,137.057,26.9108,-0.75899,-1.74908,35.0413,132.939,0
347,79.2551,0.948766,1.53469,117.683,27.9002,-0.672636,-1.51928,34.4534,126.616,1
348,54.1947,-0.742373,-0.564708,69.8271,50.4333,0.386364,2.56286,54.2446,121.657,0
349,88.7161,-1.29581,-2.33254,174.222,66.9637,-0.928128,2.10475,97.9365,126.179,1
350,61.1236,-2.12365,1.73062,259.201,41.6714,-0.56726,-2.01601,48.5578,129.633,1
351,89.9958,-1.69846,-1.10419,254.17,30.9204,-0.765296,1.98915,40.4257,117.169,0
352,70.539,0.0980336,-1.17478,70.8782,56.1676,1.57164,0.776547,141.043,145.412,0
353,74.8512,0.538907,-2.3558,85.986,50.8001,1.52801,1.70588,122.58,127.456,1
354,42.4822,-0.622559,0.48083,50.9841,35.2705,1.6334,-2.75161,93.7586,132.07,0
355,67.9633,0.838646,0.982186,93.2976,56.4025,1.04233,-2.23696,89.9186,124.377,1
356,50.4286,0.502405,-0.845747,56.9279,35.2215,2.11157,2.25419,147.618,113.062,0
357,89.5491,-2.33118,1.19437,465.084,51.1326,-1.8916,-1.05729,173.361,125.783,1
358,61.0922,0.0944335,2.8606,61.3648,57.9306,-0.701325,0.250897,72.7709,124.661,1
359,40.3079,1.04274,-0.972383,64.2802,29.3549,-1.52918,1.31904,70.9082,130.926,0
360,54.0371,-0.299272,1.98532,56.4751,37.5946,-2.0569,-0.477736,149.429,123.666,0
361,64.6009,-1.81634,2.62278,203.878,43.0159,-0.878379,-0.66565,60.7051,116.983,0
362,63.3099,-1.17735,-1.31932,112.497,55.2937,-0.428838,1.11135,60.4564,119.838,1
363,76.7239,0.597547,-2.99743,90.834,39.7781,-0.624907,-0.57219,47.801,125.957,1
364,52.4439,1.72324,-2.71548,151.592,25.5653,-1.04249,0.602194,40.7617,155.014,0
365,75.4923,-0.746166,1.31391,97.5013,51.9249,-0.64621,-1.48862,63.149,123.582,1
366,46.0392,-1.34449,2.24259,94.3092,31.819,0.847886,-0.663484,43.9583,127.016,0
367,100.699,1.91753,-0.0630544,349.983,41.5665,1.70022,2.93564,117.587,129.83,1
368,69.0856,0.247016,-2.93446,71.204,55.5733,-0.119551,0.0790014,55.9709,125.762,1
369,59.1885,-1.56453,-3.09194,147.665,47.2604,-0.326696,0.0496117,49.8049,126.693,1
370,47.4774,-1.31889,-1.29548,95.1141,39.7289,0.114373,1.2054,39.989,106.686,0
371,35.6218,1.97319,-0.0976682,130.6,33.7091,-0.412753,2.86838,36.6216,124.606,1
372,97.5248,1.60169,-2.8906,251.759,27.7243,-0.431857,-2.78969,30.3501,125.036,1
373,46.6589,1.24029,-2.43712,87.39,33.2455,-0.502011,1.01824,37.5234,109.912,0
374,83.5456,-0.91726,2.60492,121.226,38.744,0.357922,0.555247,41.2524,124.392,1
375,64.9508,1.15179,3.04672,113.011,61.8398,1.12418,-0.625129,105.209,122.336,1
376,242.781,1.29109,-2.1944,474.845,144.611,1.21312,-1.53083,264.727,122.938,1
377,81.498,-0.172797,-1.16231,82.7177,32.325,-0.98268,2.29884,49.2296,109.979,0
378,111.997,-0.153277,-2.5617,113.315,33.886,-1.18553,-0.0573005,60.6219,134.562,0
379,93.1253,1.21887,0.351691,171.301,41.5566,0.687956,-2.41871,51.7847,126.765,1
380,50.9976,0.0377819,1.72965,51.034,47.6598,-1.35439,-1.66396,98.477,122.846,1
381,52.838,0.308061,-1.72818,55.3651,36.6703,-1.54673,0.803245,90.0082,125.941,1
382,158.053,-1.62063,2.88769,415.21,39.8672,-1.85983,-1.67619,131.13,121.775,1
383,64.6757,-1.12805,1.14918,110.378,29.5753,0.710784,-2.01449,37.3661,127.117,1
384,49.383,1.11534,-0.229363,83.4177,27.3784,-0.85946,2.70399,38.1282,112.138,0
385,36.3162,-0.557926,2.91282,42.1166,28.5442,2.04884,-0.530627,112.575,126.915,1
386,72.934,-0.949156,3.04869,108.329,39.7796,0.846864,-3.05213,54.9173,110.712,0
387,35.2561,-0.746863,2.29835,45.5547,32.8496,1.28849,-1.3222,64.1057,105.226,0
388,99.5675,0.153392,1.06343,100.741,53.8025,0.642198,-2.45227,65.2836,148.299,0
389,72.8795,1.62496,-1.404,192.224,60.4739,1.43552,2.52697,134.247,123.212,0
390,59.5228,0.931688,0.307646,87.2806,30.22,-0.849668,-2.60837,41.8007,120.376,0
391,65.8262,0.056208,0.2097,65.9302,43.6848,1.15058,-2.96028,75.9343,123.7,1
392,105.677,0.405979,-0.587616,114.507,55.2174,0.292709,1.30321,57.5998,124.165,1
393,36.3371,-1.95922,-0.200221,131.446,29.3151,0.315101,-2.11334,30.7826,105.736,0
394,63.6386,1.81508,-1.3053,200.601,57.4397,1.24937,2.3133,108.412,122.502,1
395,40.8662,-0.840746,2.00973,56.1805,36.0335,1.24749,-2.99337,67.902,105.938,0
396,39.1833,0.139124,1.21507,39.5632,37.8075,-1.92067,-2.01713,131.797,121.492,0
397,87.5269,-1.06641,-1.19338,142.195,62.3985,-0.473424,0.607343,69.5228,124.056,1
398,91.9898,-0.439622,-2.92424,101.023,38.7215,0.780783,1.32971,51.1362,127.569,1
399,43.7072,2.32449,2.9279,225.513,29.1694,0.101305,-0.540953,29.3192,119.702,1
400,65.6883,1.3379,1.53618,133.788,55.3142,1.29459,-1.70794,108.513,120.427,1
401,42.2539,-0.190973,-1.70172,43.0268,28.1959,2.06846,1.89446,113.333,116.944,0
402,60.4072,0.176737,2.73319,61.3531,39.8932,1.65098,-0.205276,107.791,125.69,1
403,75.3564,-1.78355,-1.39139,230.552,70.6746,-1.81611,1.899,222.998,145.572,0
404,54.0205,-1.35922,1.01589,112.093,49.3097,0.107201,-1.35607,49.5933,126.43,1
405,68.5083,-0.387573,-2.82569,73.7185,56.5319,0.360861,0.406721,60.2529,133.163,0
406,66.387,-1.16861,1.02752,117.117,59.9766,-0.371225,-2.00873,64.1569,136.203,0
407,71.9768,2.0292,-1.62244,278.531,47.8338,0.735572,1.19506,61.3685,141.508,0
408,50.6811,-0.279447,-1.01139,52.6729,44.0917,-1.94885,2.11105,157.916,129.433,0
409,60.4882,-0.937109,1.14024,89.0492,54.569,-1.79055,-2.13808,168.062,125.28,1
410,59.0064,-0.48432,2.55209,66.0632,39.022,1.08113,-0.961231,64.1372,125.655,0
411,63.8131,-0.294644,-0.874813,66.6032,61.141,-0.353382,2.37057,64.9985,124.811,1
412,70.3149,-1.42873,3.06581,155.151,35.1738,-2.32022,0.0171379,180.726,109.412,1
413,52.8972,-1.7157,1.07811,151.826,33.6121,-0.169433,-1.55606,34.0957,108.777,0
414,60.8696,-1.12966,0.649147,104.019,52.2639,0.41891,2.16016,56.9171,123.544,1
415,115.594,1.98267,1.91315,427.689,49.2105,2.14335,-2.47795,212.719,122.95,1
416,83.0321,1.04466,2.32786,132.612,44.5311,1.03677,-0.686249,70.686,121.368,0
417,53.1236,1.55524,-1.94846,131.41,33.3333,-0.69247,1.10498,41.6497,143.098,0
418,63.5371,1.1621,2.90389,111.491,42.7359,-0.215929,-0.501722,43.7361,129.224,1
419,59.1787,0.897864,0.487089,84.6786,44.3297,-0.380199,-2.50093,47.5724,123.826,1
420,61.48,-1.10557,0.969768,103.039,35.8238,0.549509,-2.6873,41.37,125.618,1
421,104.976,0.755198,0.298584,136.361,40.5464,1.22114,2.75243,74.7257,126.615,1
422,64.5158,1.30442,-2.35864,127.64,64.2706,0.873474,1.1974,90.3874,129.096,1
423,55.0457,0.230728,2.36912,56.5174,36.6854,-1.20925,-0.86001,66.9394,114.126,1
424,69.0189,0.347096,-2.07023,73.2183,40.4564,1.05886,1.57134,65.3355,109.365,0
425,50.5393,0.944406,-1.35532,74.8032,45.9154,-0.426867,1.7556,50.1626,119.881,0
426,53.0178,1.5302,0.302365,128.186,28.3393,-0.6236,-2.91247,34.0305,126.961,0
427,138.45,-0.227035,-1.42543,142.034,51.1515,-0.847398,-0.0138551,70.6426,121.377,1
428,52.7336,-0.270089,-0.481867,54.6688,35.0082,1.35456,-3.13936,72.3464,114.034,0
429,47.1744,0.991807,1.66468,72.3422,31.5245,-0.930337,-1.5473,46.18,115.542,0
430,81.8686,1.54065,2.68238,199.835,41.3913,2.27825,-0.85969,204.101,122.258,1
431,60.8422,-1.02568,-1.50635,95.7517,57.1604,-1.43783,1.58739,127.153,120.425,0
432,50.2885,2.10857,1.2835,210.152,27.4569,0.162586,-1.80657,27.8206,112.344,0
433,63.0525,-1.03025,-1.62888,99.5817,57.8584,-1.6354,1.77013,154.088,125.416,1
434,60.7199,-0.894454,-2.64058,86.6725,35.3444,0.71103,0.403022,44.6617,124.06,0
435,88.8688,-0.637254,2.57982,107.532,38.202,-0.238157,-0.749857,39.2906,118.356,0
436,58.6793,-2.08218,-0.549247,239.018,31.939,-0.277673,2.70815,33.1783,124.181,0
437,78.8314,-1.91254,-2.75506,272.676,50.1439,-1.68494,0.236989,139.841,126.21,1
438,51.7219,1.0148,-3.03823,80.7197,36.273,-0.605042,-0.0498123,43.1174,116.44,0
439,77.9431,1.05285,-0.10395,125.283,38.5471,-0.685694,-2.61572,47.9698,149.922,0
440,66.6665,1.97699,-1.61788,245.315,53.4578,1.33445,1.40137,108.551,125.399,1
441,49.4398,2.21317,-0.293668,228.758,35.3377,-0.196372,2.56537,36.0213,151.511,0
442,58.2814,2.27398,-2.76876,286.189,49.9726,1.09129,0.476227,82.8016,127.241,1
443,63.4039,1.36198,0.339134,131.882,49.0318,1.36953,-2.55134,102.666,110.636,0
444,60.9612,-1.79293,-2.79452,188.173,33.9315,-0.0944711,0.186967,34.083,125.571,0
445,94.7669,0.997945,1.20046,146.004,55.5209,0.686007,-1.80981,69.1056,146.532,0
446,102.558,-0.442309,1.74416,112.755,50.2895,-0.0440958,-2.46121,50.3384,127.093,1
447,72.7083,1.31917,0.934694,145.695,35.7997,-0.0503869,-2.70824,35.8452,124.362,1
448,63.8352,-0.504857,-0.271629,72.1447,57.0292,0.278547,2.6853,59.256,129.572,1
449,41.6835,-2.16372,-2.95564,183.789,28.4362,0.381296,0.277708,30.5285,132.509,0
450,88.137,-0.957187,2.8769,131.691,41.1486,0.561174,-0.179592,47.7996,156.77,0
451,58.0188,1.03669,-0.0339581,92.0904,44.213,2.29114,-3.1216,220.786,121.852,1
452,73.2406,1.32838,-1.70507,147.94,57.3876,1.34668,1.67389,117.78,128.756,1
453,68.2595,-0.166469,1.48203,69.2075,32.3651,-1.58861,-2.28427,82.5495,115.223,0
454,50.5462,0.6945,0.303551,63.2342,29.6878,-1.56677,-0.805701,74.2175,114.972,0
455,61.2582,-0.310294,3.03336,64.2309,48.625,-1.34438,-0.0174053,99.5962,123.974,1
456,57.7998,-1.79846,0.42752,179.35,50.8618,-1.57153,-2.79449,127.707,109.052,0
457,52.9864,-1.03545,-0.425089,84.0216,26.9802,1.36383,2.62355,56.2108,136.835,0
458,81.988,-1.26799,1.02357,157.217,52.1328,-0.682218,-2.92544,64.7425,126.364,1
459,58.3851,-1.64258,-2.71742,156.53,53.3498,-0.546843,0.816776,61.5274,126.943,1
460,66.9339,1.01255,-2.64876,104.28,25.3865,-0.986135,0.662219,38.7635,126.961,1
461,47.7803,-1.32288,-2.92572,96.052,40.8793,-0.109029,0.319448,41.1225,105.076,0
462,53.7264,-1.34998,-1.67988,110.585,38.8281,0.337271,1.65225,41.0574,125.528,1
463,76.3471,0.467555,-1.30994,84.8453,55.6016,0.416771,2.34709,60.5008,126.048,1
464,65.8111,-1.36583,-0.72717,137.352,61.275,-1.66187,2.54498,167.248,128.131,1
465,45.5698,0.700063,-0.571912,57.2,42.8102,-1.60843,2.70849,111.203,153.89,0
466,66.8866,-0.93802,-1.78281,98.5348,61.1028,-0.532441,1.86022,69.9704,126.582,1
467,85.2022,-0.0975319,0.552669,85.6078,56.4288,-0.55236,-2.71416,65.2582,142.014,0
468,99.8402,-1.2268,1.51523,184.881,37.9133,-1.75979,-2.14078,113.423,123.541,1
469,55.1478,-1.10782,1.52753,92.5937,54.5531,0.540084,3.06104,62.7047,126.44,1
470,45.0713,-0.882451,-2.04712,63.789,28.8221,1.74409,0.748722,84.9602,143.174,0
471,63.2546,0.706517,2.53409,79.7097,27.8209,-1.12668,0.0495262,47.4276,118.633,1
472,51.0102,-1.68716,-1.94726,142.552,30.2669,0.830575,1.0402,41.3209,149.402,0
473,49.8613,-0.761141,-1.23683,65.0154,47.6712,-2.14107,1.5178,205.607,120.199,1
474,41.3668,0.824956,-1.8604,56.2596,39.6173,-0.738232,1.19889,50.9121,106.929,0
475,46.3264,-0.84659,2.16335,63.9434,36.4797,1.20802,-0.887471,66.496,129.502,0
476,58.5807,-0.018515,-1.45765,58.5907,39.2592,1.71594,2.16543,112.707,132.337,0
477,41.5972,-1.73958,1.53883,122.099,40.752,0.646755,-1.497,49.5764,148.189,0
478,61.5766,0.985271,-2.1818,93.9621,56.0441,1.77604,0.773884,170.254,126.324,1
479,79.3946,-0.479391,1.81561,88.6937,42.4467,0.787081,-0.336712,56.2873,128.88,1
480,64.3242,-0.635414,-2.31128,77.7526,60.769,-0.554453,0.799292,70.3515,125.13,1
481,77.3789,0.737819,0.553142,99.4135,35.7731,1.99391,-1.8801,133.798,121.298,1
482,39.1255,-1.82224,0.390657,124.172,26.5462,0.892576,-2.53677,37.8417,133.356,0
483,87.446,-0.795061,-0.748799,116.571,49.9033,-0.594111,3.1309,58.9726,123.939,1
484,60.263,1.03432,2.79287,95.4762,50.826,-0.224408,-0.090329,52.1111,132.577,0
485,119.448,-1.98014,2.54366,440.871,34.726,-2.09419,-0.208103,143.106,126.583,1
486,44.3287,0.20952,-2.56887,45.3053,39.392,-1.76792,0.574991,118.754,127.863,1
487,72.094,-0.650514,0.55766,87.8936,58.8706,-0.745798,-2.8905,76.016,128.917,0
488,48.4129,0.81856,-1.01911,65.5584,45.5347,2.14408,2.14614,196.969,115.288,0
489,57.7454,-0.735911,-1.96749,74.1004,38.662,-2.23929,1.11216,183.513,122.444,1
490,82.7571,-1.09535,-1.19794,137.569,48.9648,-1.78351,1.03711,149.802,122.867,1
491,65.336,-0.70612,-0.437589,82.3126,48.4308,0.854771,2.51846,67.2271,148.175,0
492,43.7254,-1.34575,-2.58951,89.668,33.1113,1.16156,0.187466,58.0757,143.494,0
493,38.0509,0.922884,-0.990504,55.4384,27.3204,-2.04359,2.03078,107.203,149.364,0
494,81.7419,0.742602,1.65619,105.335,34.7669,-1.07698,1.10773,56.9553,114.643,0
495,45.1745,1.54656,1.48736,110.864,32.9081,-1.04318,-1.88247,52.4978,151.058,0
496,83.5221,0.722005,-2.76622,106.254,45.4624,-0.680718,0.508152,56.4086,154.6,0
497,48.4913,0.563207,2.62365,56.3875,35.147,-1.23149,0.500825,65.3413,111.026,0
498,77.1992,-1.23908,2.44588,144.443,53.9476,-0.964712,-0.897488,81.0597,129.635,1
499,71.2225,1.43733,1.21183,158.364,54.7061,1.46287,-1.51644,124.454,122.195,1
500,77.0048,-2.39464,-0.114424,425.661,42.3839,-1.60282,2.75034,109.527,122.319,0
501,102.524,0.289036,1.46427,106.836,38.6524,0.333525,-1.82169,40.8222,125.605,1
502,64.9021,-0.443354,1.69835,71.386,61.5979,-0.235683,-1.52315,63.3166,127.039,1
503,73.3854,-1.18353,-0.383227,131.069,47.522,-2.02475,2.90107,183.109,128.436,0
504,105.366,1.34857,2.30443,216.608,40.9576,1.78103,-0.251286,125.011,129.006,0
505,97.3031,-0.664716,-2.94329,119.603,60.5438,-0.309209,-0.0627399,63.4612,154.653,0
506,97.2897,0.156291,2.74496,98.4804,43.0118,-0.868857,0.894855,60.2943,124.391,1
507,57.7911,-0.187393,2.67637,58.8088,50.9862,-1.28038,-0.614171,98.8099,124.923,0
508,114.539,-2.10424,-2.49504,476.642,28.2531,-1.33649,-0.038276,57.4728,116.138,0
509,46.9606,2.31785,1.95869,240.726,34.601,0.251038,-1.14376,35.697,127.628,0
510,66.3114,-2.3085,0.376986,336.819,34.3446,-0.598312,2.76863,40.6775,127.824,1
511,39.9449,0.320681,-1.44369,42.0165,38.9105,-1.576,1.62827,98.1008,117.011,0
512,64.5656,-0.62157,2.00986,77.4449,32.7361,0.859608,-0.929164,45.5942,117.972,0
513,43.4706,1.56035,0.822439,108.037,33.9126,-0.552258,-2.34145,39.2169,123.763,1
514,66.3905,0.21245,-2.87471,67.8944,58.754,0.410076,0.306311,63.7638,125.497,1
515,65.3188,-0.726582,-3.11381,83.3324,49.8095,-1.3819,-0.0776276,105.436,120.107,1
516,62.22,-1.7735,-0.352396,188.562,53.771,-1.06808,2.69618,87.4705,122.836,0
517,57.9686,0.117803,-1.49462,58.3713,29.0439,-1.97793,2.35501,106.97,128.278,0
518,52.9041,-1.20792,-2.8867,96.4264,52.8057,-0.650145,0.798823,64.3646,106.114,0
519,87.2278,-0.493279,0.706849,98.057,51.8024,-0.785399,2.9784,68.618,123.502,1
520,156.722,-0.700309,-1.36191,196.75,43.3724,-0.617812,2.64526,51.9165,149.844,0
521,46.1871,1.2902,1.75229,90.2663,35.5842,-0.262953,-1.18143,36.8215,106.452,0
522,71.1224,1.24218,-0.845016,133.422,31.9153,-0.945048,1.95064,47.2602,157.326,0
523,68.8493,-0.0949715,-1.30904,69.16,52.8456,-0.453713,1.8293,58.3789,122.584,1
524,77.458,0.845912,-0.771539,106.864,39.8487,1.85892,2.5132,130.955,125.423,1
525,47.1584,1.92737,-0.524192,165.454,34.2616,-0.744819,1.12955,44.2126,154.147,0
526,46.9533,-1.25459,-1.36108,89.0137,36.418,0.955399,1.83344,54.3424,138.527,0
527,96.9092,0.995068,1.87612,148.979,41.5405,2.36488,0.245181,223.006,131.706,1
528,39.4149,-0.53606,1.68421,45.215,36.994,1.66236,-1.31356,101.02,127.227,1
529,52.6354,1.7801,-2.84176,160.514,36.2367,-0.609824,-0.164807,43.1861,156.202,0
530,59.6316,-0.198541,1.03439,60.8108,47.6881,-1.60139,-2.15927,123.072,133.954,0
531,37.5473,0.937663,1.83439,55.2986,30.5961,-1.44237,-0.697785,68.3378,120.014,1
532,60.6659,-0.31595,2.77138,63.7191,50.5595,1.15482,-0.455454,88.1904,142.012,0
533,72.6805,0.181774,0.686382,73.8845,47.3857,1.06145,-1.62814,76.682,119.97,1
534,36.0142,0.798177,-0.637518,48.1085,34.422,-1.59081,2.50393,87.974,126.92,0
535,72.1642,1.09047,-1.1112,119.494,46.2908,1.75345,2.36711,137.661,120.457,0
536,68.4797,-0.905529,-0.0209728,98.5275,63.0499,-1.89622,1.83171,214.71,125.032,1
537,38.7115,-1.115,-2.20359,65.374,30.4083,1.66517,2.73134,83.2535,136.129,0
538,65.3314,-1.81178,2.03902,205.294,55.0108,-1.27401,-0.909492,106.03,123.721,1
539,78.056,0.683897,0.381234,97.0327,37.2995,1.53107,-2.99219,90.2544,117.079,0
540,74.7355,-0.867779,0.463379,104.686,38.9746,0.39103,-2.38276,41.9924,129.062,1
541,70.1398,0.428962,-2.07471,76.6925,48.1265,-0.585343,1.27302,56.6093,130.921,0
542,43.853,-1.33109,1.63329,88.7884,27.8468,1.13619,-1.35041,47.8398,130.052,0
543,41.7681,1.88606,-0.0460845,140.863,30.2647,-0.473689,1.33885,33.7241,114.179,0
544,64.5467,-0.129724,-2.50167,65.0906,58.9285,-0.58702,0.729592,69.3766,126.465,1
545,72.4917,-2.03861,0.515761,283.086,44.5901,-0.821317,-1.82029,60.4942,127.885,1
546,68.8689,2.02225,1.90262,264.721,55.5176,1.90052,-1.37748,189.838,123.601,1
547,116.805,1.5191,0.589512,279.575,31.8877,0.978518,-2.08269,48.4115,123.321,0
548,119.63,-1.61066,2.68185,311.389,35.8953,-0.546324,-0.752147,41.3867,148.84,0
549,64.6155,-0.607541,3.11441,76.9118,54.5752,-1.24492,-0.528374,102.619,121.326,1
550,57.0391,-1.36176,1.11031,118.62,50.5308,-2.43356,-2.18962,290.227,122.871,1
551,41.9922,-0.753349,-1.71562,54.4825,37.3747,1.25463,1.51122,70.8574,122.588,0
552,52.9826,1.13586,0.116596,90.9978,35.7895,-1.01891,3.04995,56.0314,142.433,0
553,46.8214,-1.53075,2.72916,113.261,38.3614,-0.0220553,-0.33856,38.3707,109.999,0
554,56.0472,-0.136297,2.40087,56.5686,55.0254,0.644052,-1.25942,66.8377,116.189,1
555,91.9205,1.01695,1.27131,143.692,37.6602,0.398113,-1.55333,40.6843,121.945,1
556,66.951,0.914853,2.49505,96.9779,61.208,0.808637,-1.09601,82.3343,124.996,1
